ID,category,checkIns,createdAt,description,genCategory,lat,lon,name,photoCount,price,query,rating,tags,tileID,time,tips,users,verified
51af4622498e52c3e96e2e97,Flower Shop,56,2013.06.05 ,,Shop & Service,53.8678991362,27.395360503,Цветы Столицы,3,-1,Minsk2_Be,6.1,,0_10_10,2015.11.15 00:22:36 ,3,44,False
5065c280e4b0cbb8e9188eee,Flower Shop,17,2012.09.28 ,,Shop & Service,53.8678461164,27.3952323656,Магазин Цветы,9,-1,Minsk2_Be,-1.0,,0_10_10,2015.11.15 00:22:36 ,1,16,False
4fe42793e4b0b0a4e41897e1,Factory,11,2012.06.22 ,,Professional & Other Places,53.8631167601,27.3993531043,Бессер-Бел,1,-1,Minsk2_Be,-1.0,,0_10_10,2015.11.15 00:22:37 ,0,11,False
50b4791de4b09d4cf927d62e,Factory,1,2012.11.27 ,,Professional & Other Places,53.868896,27.391804,"ОАО""ЭнКоСтрой""",0,-1,Minsk2_Be,-1.0,,0_10_10,2015.11.15 00:22:37 ,0,1,False
54080812498eef5e68d545a2,Building,10,2014.09.04 ,,Professional & Other Places,53.8686833336,27.3919329634,"Монтажников, 39",0,-1,Minsk2_Be,-1.0,,0_10_10,2015.11.15 00:22:37 ,0,3,False
5398188c498e9758d6b2ea79,Storage Facility,1,2014.06.11 ,,Shop & Service,53.8714112825,27.3984653126,"БелЛюксСтрой, участок 2",0,-1,Minsk2_Be,-1.0,,0_10_10,2015.11.15 00:22:37 ,0,1,False
4f083a9ae4b0ef60ed499f2c,Office,35,2012.01.07 ,,Professional & Other Places,53.8678978117,27.39520899,Цветы Столицы,11,-1,Minsk2_Be,-1.0,,0_10_10,2015.11.15 00:22:37 ,3,34,False
4cd014289d87224bfede523b,Government Building,7,2010.11.02 ,,Professional & Other Places,53.8683161827,27.3858549803,Представительство ОБСЕ,0,-1,Minsk2_Be,-1.0,,0_10_10,2015.11.15 00:22:37 ,0,5,False
501a29e2e8897a0e0f0104ab,Factory,1,2012.08.02 ,,Professional & Other Places,53.8682311679,27.381362915,GlavMetallSnab LLC. Storage,0,-1,Minsk2_Be,-1.0,,0_10_10,2015.11.15 00:22:37 ,0,1,False
5347dde8498ee2399d9c8b40,Bus Stop,2,2014.04.11 ,,Travel & Transport,53.8692692953,27.3912566551,Остановка «Промузел Западный»,0,-1,Minsk2_Be,-1.0,,0_10_10,2015.11.15 00:22:38 ,0,1,False
51e396af498ed57c5c4c0b25,Factory,27,2013.07.15 ,,Professional & Other Places,53.8615367054,27.3998198897,"Склады ""Белбогемия""",2,-1,Minsk2_Be,-1.0,,0_10_10,2015.11.15 00:22:38 ,0,3,False
54f3f90c498ee0f30b124e63,Warehouse,1,2015.03.02 ,,Professional & Other Places,53.8623771667,27.3994426727,Склад ООО ТАБАК-ИНВЕСТ,0,-1,Minsk2_Be,-1.0,,0_10_10,2015.11.15 00:22:38 ,0,1,False
4dac33065da3ba8a47b09005,Big Box Store,15042,2011.04.18 ,,Shop & Service,53.8474634369,27.4711632729,ProStore,325,-1,Minsk2_Be,6.6,,0_11_00,2015.11.15 00:22:59 ,61,3905,False
5373bfd3498e1ecf3dc267e9,Metro Station,6182,2014.05.14 ,,Travel & Transport,53.8494381435,27.4747037888,Станция метро «Малиновка»,85,-1,Minsk2_Be,-1.0,,0_11_00,2015.11.15 00:22:59 ,11,1048,False
4efae0fb0e61a084707b3742,Neighborhood,3404,2011.12.28 ,,Outdoors & Recreation,53.8470077222,27.4836087227,Брилевичи,91,-1,Minsk2_Be,-1.0,,0_11_00,2015.11.15 00:22:59 ,1,566,False
4f0f61c7e4b07a3b75cc1608,Neighborhood,5340,2012.01.12 ,,Outdoors & Recreation,53.8491810222,27.4565229459,Малиновка,162,-1,Minsk2_Be,-1.0, restriction;minsk,0_11_00,2015.11.15 00:22:59 ,5,1287,False
5369e89b498e2d75d9c95e6e,Bus Stop,2186,2014.05.07 ,,Travel & Transport,53.8493057852,27.4737940134,Остановка «Станция метро „Малиновка“»,33,-1,Minsk2_Be,-1.0,,0_11_00,2015.11.15 00:22:59 ,2,883,False
4e5404a68877863330aa6401,Furniture / Home Store,3614,2011.08.23 ,,Shop & Service,53.8424249813,27.4779224396,ОМА,113,-1,Minsk2_Be,6.1,строительные материалы,0_11_00,2015.11.15 00:23:00 ,20,1585,False
4f64453ce4b098b39516f1e5,School,1179,2012.03.17 ,,Professional & Other Places,53.8516235792,27.4825704987,Средняя школа № 9,3,-1,Minsk2_Be,-1.0,,0_11_00,2015.11.15 00:23:00 ,0,104,False
4d52821bbd6ff04d1d6dfc0c,University,3270,2011.02.09 ,,College & University,53.8385731625,27.4760437328,Факультет радиофизики и компьютерных технологий БГУ,98,-1,Minsk2_Be,-1.0,,0_11_00,2015.11.15 00:23:00 ,6,354,False
4fdb4fdfe4b0b21b1067b988,Neighborhood,3211,2012.06.15 ,,Outdoors & Recreation,53.844627111,27.4985068373,Курасовщина,100,-1,Minsk2_Be,-1.0,,0_11_00,2015.11.15 00:23:00 ,4,652,False
4e92aadd722e0a4c121b37b2,College Science Building,3776,2011.10.10 ,,College & University,53.8368830916,27.4696830353,Биологический факультет БГУ,77,-1,Minsk2_Be,-1.0,,0_11_00,2015.11.15 00:23:00 ,9,235,False
4dcc38ead4c088f3a80d72e7,Plaza,5683,2011.05.12 ,,Outdoors & Recreation,53.8442480101,27.505903244,Площадь Казинца,113,-1,Minsk2_Be,5.7,,0_11_00,2015.11.15 00:23:00 ,12,1025,False
4db6fcc181543d71da780d5d,Supermarket,2815,2011.04.26 ,,Shop & Service,53.850033069,27.4556708336,Алми,44,-1,Minsk2_Be,6.0,,0_11_00,2015.11.15 00:23:01 ,14,794,False
54b77735498e1014658e6a0b,College Residence Hall,432,2015.01.15 ,,College & University,53.8378804003,27.4713636513,Общежитие БГУ № 3,10,-1,Minsk2_Be,-1.0,,0_11_00,2015.11.15 00:23:01 ,1,74,False
50f17208e4b08ef910e45079,Dessert Shop,1768,2013.01.12 ,,Food,53.8498505841,27.4779103461,Moulin,175,-1,Minsk2_Be,9.0,,0_11_00,2015.11.15 00:23:01 ,96,752,False
52f1f508498e98738ce93de1,Grocery Store,785,2014.02.05 ,,Shop & Service,53.8490333748,27.4786321942,Белмаркет,18,-1,Minsk2_Be,6.4,,0_11_00,2015.11.15 00:23:01 ,4,199,False
563e149dcd1066baeddf0d8a,Transportation Service,30,2015.11.07 ,,Travel & Transport,53.8476409912,27.4832725525,Uber,0,-1,Minsk2_Be,-1.0,,0_11_00,2015.11.15 00:23:01 ,0,15,False
5162ba06e4b082d0c203712d,Snack Place,1790,2013.04.08 ,,Food,53.8444593907,27.4702061807,Salad Drive,146,-1,Minsk2_Be,8.0,,0_11_00,2015.11.15 00:23:01 ,32,797,False
4f4cc72be4b063a3e0d60057,Pizza Place,2000,2012.02.28 ,"Пицца, Суши, Гриль, Европейская и Белорусская кухни, Десерты, Карта вин, Коктейльная карта, Кофейная и Чайная карты. Работает онлайн заказ и доставка на дом!",Food,53.8476622851,27.4721625427,Pizza Smile,128,-1,Minsk2_Be,5.7,,0_11_00,2015.11.15 00:23:02 ,54,827,True
4faed6c3e4b059499e77b506,College Residence Hall,1553,2012.05.12 ,,College & University,53.8385329857,27.4718051188,Общежитие БГУ № 10,42,-1,Minsk2_Be,-1.0,,0_11_00,2015.11.15 00:23:02 ,2,226,False
4f4bbaf8e4b082dc59ca9a40,Bus Stop,922,2012.02.27 ,,Travel & Transport,53.8503241996,27.4570226669,Остановка «Малиновка-1»,14,-1,Minsk2_Be,6.1,,0_11_00,2015.11.15 00:23:02 ,4,257,False
4f9c6c75e4b0027bd4e64ded,School,390,2012.04.28 ,,Professional & Other Places,53.8430773478,27.4963106268,Средняя школа № 119,3,-1,Minsk2_Be,-1.0,,0_11_00,2015.11.15 00:23:02 ,0,43,False
534d29b911d25866ff768e6b,Street,788,2014.04.15 ,,Travel & Transport,53.8491163447,27.4689619665,Улица Есенина,11,-1,Minsk2_Be,6.7,,0_11_00,2015.11.15 00:23:02 ,0,132,False
563c43e6cd108ec5a62ac423,Residential Building (Apartment / Condo),5,2015.11.06 ,,Residence,53.842916,27.480979,My Sweet Home 🏩💕,0,-1,Minsk2_Be,-1.0,,0_11_00,2015.11.15 00:23:03 ,0,3,False
50d0963de4b04dd3b67e2524,Bus Line,209,2012.12.18 ,,Travel & Transport,53.8502567621,27.4656287011,Автобус №147,0,-1,Minsk2_Be,-1.0,,0_11_00,2015.11.15 00:23:03 ,0,48,False
4f084705e4b0596c8e76af4e,Café,3072,2012.01.07 ,,Food,53.8494096629,27.4568349123,Red Klen,171,-1,Minsk2_Be,6.1,wi-fi;бар;грилль;еда;живая музыка;кафе;пицца;суши,0_11_00,2015.11.15 00:23:03 ,72,1061,True
55f3193a498e588a11f35284,Comedy Club,96,2015.09.11 ,,Arts & Entertainment,53.8510910828,27.4773532028,серединка👸🏼👸🏽✨,0,-1,Minsk2_Be,-1.0,,0_11_00,2015.11.15 00:23:03 ,0,4,False
4f199121e4b023910bb6a13d,Middle School,518,2012.01.20 ,,Professional & Other Places,53.851438072,27.4670219421,Гимназия № 174,41,-1,Minsk2_Be,-1.0,,0_11_00,2015.11.15 00:23:03 ,2,84,False
5034bfa1e4b04416d6820f61,Stadium,90,2012.08.22 ,,Arts & Entertainment,53.8430146682,27.4963309242,Стадион школы № 119,6,-1,Minsk2_Be,-1.0,,0_11_00,2015.11.15 00:23:03 ,0,26,False
56000af1498e70097d1b4b0e,Residential Building (Apartment / Condo),74,2015.09.21 ,,Residence,53.8456499306,27.4944293549,"Ландера, 84",0,-1,Minsk2_Be,-1.0,,0_11_00,2015.11.15 00:23:04 ,0,4,False
4dac016443a11281971be079,Hospital,922,2011.04.18 ,,Professional & Other Places,53.8459353421,27.4987417625,11-я городская клиническая больница,0,-1,Minsk2_Be,-1.0,,0_11_00,2015.11.15 00:23:04 ,14,412,False
4e67d902a809802675811993,Train Station,739,2011.09.07 ,,Travel & Transport,53.8446181973,27.4896915157,"о.п. ""Курасовщина""",37,-1,Minsk2_Be,7.0,,0_11_00,2015.11.15 00:23:04 ,2,280,False
5454ffe3498ec11b2408b67f,Bus Stop,95,2014.11.01 ,,Travel & Transport,53.8489562878,27.4821254307,ост.Каролинская,2,-1,Minsk2_Be,-1.0,,0_11_00,2015.11.15 00:23:04 ,0,20,False
4f859c19e4b03a290f22ad97,Residential Building (Apartment / Condo),1057,2012.04.11 ,,Residence,53.8476368386,27.4825145709,"Яна Чечота, 36",0,-1,Minsk2_Be,-1.0,,0_11_00,2015.11.15 00:23:04 ,0,133,False
5481a454498ee191fa037c18,Medical Center,310,2014.12.05 ,,Professional & Other Places,53.8493667268,27.4829344669,39-я городская клиническая поликлиника,0,-1,Minsk2_Be,-1.0,,0_11_00,2015.11.15 00:23:04 ,1,89,False
51ae2112498eb79a3aaef49f,Neighborhood,457,2013.06.04 ,,Outdoors & Recreation,53.8454149819,27.4688915467,Малиновка-9,17,-1,Minsk2_Be,-1.0,,0_11_00,2015.11.15 00:23:05 ,2,208,False
4e08be6be4cdefcff6e3c7fc,Grocery Store,2448,2011.06.27 ,,Shop & Service,53.8493368788,27.4569797516,Зеленый Клён,21,-1,Minsk2_Be,6.7,,0_11_00,2015.11.15 00:23:05 ,6,549,False
547e14d8498ed2044f00d528,Residential Building (Apartment / Condo),293,2014.12.02 ,,Residence,53.8511714193,27.4821477475,"Ежи Гедройца, 18",0,-1,Minsk2_Be,-1.0,,0_11_00,2015.11.15 00:23:05 ,0,23,False
511ca6d4e4b096f96158c6a1,Bus Stop,129,2013.02.14 ,,Travel & Transport,53.8485773087,27.4831216309,"Остановка ""Ул. Яна Чечота""",2,-1,Minsk2_Be,-1.0,,0_11_00,2015.11.15 00:23:05 ,0,53,False
4e74ea1a483b0cf5ec82c886,Department Store,440,2011.09.17 ,,Shop & Service,53.8406739179,27.4968012923,Универсам «Курасовщина»,12,-1,Minsk2_Be,5.4,,0_11_00,2015.11.15 00:23:05 ,7,144,False
54ab0b86498e0c79199406f6,Residential Building (Apartment / Condo),69,2015.01.05 ,,Residence,53.8418629661,27.4864293168,Ландера 52,0,-1,Minsk2_Be,-1.0,,0_11_00,2015.11.15 00:23:05 ,0,14,False
562924b2498e43ce2e35c970,Residential Building (Apartment / Condo),21,2015.10.22 ,,Residence,53.8427109647,27.5021569095,Казинца 114/1,0,-1,Minsk2_Be,-1.0,,0_11_00,2015.11.15 00:23:05 ,0,3,False
5410632f498e5cbc95f02f75,Food & Drink Shop,233,2014.09.10 ,,Shop & Service,53.8516712816,27.4766858864,Поляна,0,-1,Minsk2_Be,6.9,,0_11_00,2015.11.15 00:23:06 ,2,30,False
5245604a498e74b896862c42,Residential Building (Apartment / Condo),155,2013.09.27 ,,Residence,53.8499952646,27.4799760707,Яна Чечота 9,0,-1,Minsk2_Be,-1.0,,0_11_00,2015.11.15 00:23:06 ,0,45,False
53cd4343498ed3c20982cfe3,Bookstore,170,2014.07.21 ,,Shop & Service,53.8511336114,27.4748350189,OZ.by,4,-1,Minsk2_Be,8.9,,0_11_00,2015.11.15 00:23:06 ,3,105,True
4e662bf045ddda352b266b8f,Building,486,2011.09.06 ,,Professional & Other Places,53.845754481,27.45459795,Банно-оздоровительный комплекс «Малиновка»,15,-1,Minsk2_Be,-1.0,,0_11_00,2015.11.15 00:23:06 ,4,171,False
4fd6d2b8e4b054e49f172e07,Residential Building (Apartment / Condo),41,2012.06.12 ,,Residence,53.8438152319,27.4924861224,"Ландера ул., 72/1",0,-1,Minsk2_Be,-1.0,,0_11_00,2015.11.15 00:23:06 ,1,10,False
563cccc7cd109ebcf56e63ea,Watch Repair Shop,1,2015.11.06 ,,Shop & Service,53.849111,27.466088,ремонт часов,0,-1,Minsk2_Be,-1.0,,0_11_00,2015.11.15 00:23:06 ,0,1,False
563c50a2cd10e0967116cb14,Residential Building (Apartment / Condo),1,2015.11.06 ,,Residence,53.851185,27.481384,У Касатки 🐋💕,0,-1,Minsk2_Be,-1.0,,0_11_00,2015.11.15 00:23:07 ,0,1,False
54ae91b0498e10f090d0d914,Big Box Store,1327,2015.01.08 ,,Shop & Service,53.8436961303,27.5291440289,ТЦ «Корона»,19,-1,Minsk2_Be,7.4,,0_11_01,2015.11.15 00:23:27 ,7,433,False
502e6ca4e4b0b49bb4d239c7,School,521,2012.08.17 ,,Professional & Other Places,53.845693606,27.5325118345,Гимназия № 35,18,-1,Minsk2_Be,-1.0,,0_11_01,2015.11.15 00:23:28 ,2,59,False
4cad67e2d1f8b60cd6a86ec6,Medical School,1526,2010.10.07 ,,College & University,53.8383036404,27.5399307042,БГМУ корпус № 2,28,-1,Minsk2_Be,-1.0,,0_11_01,2015.11.15 00:23:28 ,15,193,False
4f9049f9e4b0c95a35ac297b,Medical School,799,2012.04.19 ,,College & University,53.8506248429,27.5295326443,Белорусский государственный медицинский колледж,30,-1,Minsk2_Be,-1.0,,0_11_01,2015.11.15 00:23:28 ,1,80,False
4fd07f3ce4b0d62a048067d8,Bus Stop,1591,2012.06.07 ,,Travel & Transport,53.8440175638,27.5341210146,Остановка «Слуцкий гостинец»,26,-1,Minsk2_Be,4.9,,0_11_01,2015.11.15 00:23:29 ,4,480,False
5166747de4b0fa985131144b,College Arts Building,696,2013.04.11 ,,College & University,53.8506883109,27.5387136518,Минский государственный колледж искусств,45,-1,Minsk2_Be,-1.0,,0_11_01,2015.11.15 00:23:29 ,1,88,False
4f61e4a4e4b09a0648b13077,Hospital,1454,2012.03.15 ,,Professional & Other Places,53.8501087801,27.535362841,3-я городская детская клиническая больница,0,-1,Minsk2_Be,-1.0,,0_11_01,2015.11.15 00:23:29 ,10,680,False
53b975c2498ec20e7e08b726,Residential Building (Apartment / Condo),481,2014.07.06 ,,Residence,53.8501401087,27.5467167772,"Асаналиева, 9",0,-1,Minsk2_Be,-1.0,,0_11_01,2015.11.15 00:23:29 ,3,52,False
4d25ac11c2b36ea81b7d27d4,Ski Area,2246,2011.01.06 ,,Outdoors & Recreation,53.8478025651,27.5189567292,Горнолыжный центр «Солнечная долина»,204,-1,Minsk2_Be,6.7,,0_11_01,2015.11.15 00:23:30 ,24,866,False
5433a5f9498e3f80597651fc,Housing Development,246,2014.10.07 ,,Residence,53.844811937,27.5285072994,KG/Курасовщенское Гетто,0,-1,Minsk2_Be,-1.0,,0_11_01,2015.11.15 00:23:30 ,0,53,False
50a7ba17e4b0d062c55317ef,Bus Stop,457,2012.11.17 ,,Travel & Transport,53.8511883717,27.5372730685,"Остановка ""Больница скорой помощи""",17,-1,Minsk2_Be,6.3,,0_11_01,2015.11.15 00:23:30 ,1,179,False
54cce3c1498ec288175e6dfa,Café,270,2015.01.31 ,,Food,53.8435023327,27.5297708519,Амстердам,9,-1,Minsk2_Be,6.2,,0_11_01,2015.11.15 00:23:30 ,7,116,False
4f2fed98e4b04297f9d34297,College Engineering Building,771,2012.02.06 ,,College & University,53.8482017144,27.5092561552,МГК Электроники,35,-1,Minsk2_Be,-1.0,,0_11_01,2015.11.15 00:23:30 ,5,123,False
4f8d3d8be4b09195222e21eb,Hardware Store,554,2012.04.17 ,,Shop & Service,53.8486420366,27.5413825999,Салон плитки «Керамин»,49,-1,Minsk2_Be,5.8,,0_11_01,2015.11.15 00:23:30 ,18,332,False
4fd6da4ae4b0ac0b1e6f4ff3,Bank,264,2012.06.12 ,,Shop & Service,53.8434116807,27.5371020933,ОАО Банк БелВЭБ Минское Отделение 3,4,-1,Minsk2_Be,7.6,,0_11_01,2015.11.15 00:23:31 ,2,42,False
4fa16ceee4b0b4c47ab9fa48,Park,1010,2012.05.02 ,,Outdoors & Recreation,53.8466532739,27.5182628632,Парк «Курасовщина»,105,-1,Minsk2_Be,8.6,,0_11_01,2015.11.15 00:23:31 ,14,474,False
4e61a4d2e4cdf1e2bef74256,Bus Stop,768,2011.09.03 ,,Travel & Transport,53.8443004422,27.510646414,Остановка «Кинотеатр “Электрон”»,3,-1,Minsk2_Be,6.4,,0_11_01,2015.11.15 00:23:31 ,0,170,False
4f606033e4b0c27827573344,Bus Station,301,2012.03.14 ,,Travel & Transport,53.8514028958,27.5544644931,ДС «Серова»,11,-1,Minsk2_Be,-1.0,,0_11_01,2015.11.15 00:23:31 ,1,151,False
51cc02f1498e462098ebf03e,Residential Building (Apartment / Condo),637,2013.06.27 ,,Residence,53.8464067144,27.528049087,Лато home ;),0,-1,Minsk2_Be,-1.0,,0_11_01,2015.11.15 00:23:31 ,1,7,False
4d3ebe415f5488bfdd3747e6,Factory,296,2011.01.25 ,,Professional & Other Places,53.8438785537,27.5451233019,Керамин,17,-1,Minsk2_Be,-1.0,,0_11_01,2015.11.15 00:23:31 ,3,114,False
53e14cf0498e0d7ec143eeb9,Gas Station / Garage,283,2014.08.05 ,,Shop & Service,53.8325068485,27.553217484,АЗС-33 Газпромнефть,17,-1,Minsk2_Be,7.5,,0_11_01,2015.11.15 00:23:32 ,3,285,True
50a2321ae4b017f89a78f1f3,College Academic Building,257,2012.11.13 ,,College & University,53.8487051555,27.5102814554,МГПТК ЛП и БОН,3,-1,Minsk2_Be,-1.0,,0_11_01,2015.11.15 00:23:32 ,3,27,False
560bb73a498e579d09cc1302,College Classroom,45,2015.09.30 ,,College & University,53.8464995301,27.5320509338,гладченко хаус,1,-1,Minsk2_Be,-1.0,,0_11_01,2015.11.15 00:23:32 ,0,5,False
563cde7ecd1066772c479ab2,Café,5,2015.11.06 ,,Food,53.8453014924,27.524707601,Edelbier pub,0,-1,Minsk2_Be,-1.0,,0_11_01,2015.11.15 00:23:32 ,0,5,False
4e266be645ddb79afc618597,Medical Center,328,2011.07.20 ,,Professional & Other Places,53.8478094854,27.5490725439,35-я городская поликлиника,0,-1,Minsk2_Be,-1.0,,0_11_01,2015.11.15 00:23:32 ,5,125,False
4fdad472e4b08faf48e785ae,Car Dealership,629,2012.06.15 ,,Shop & Service,53.8442442655,27.5353960978,Porsche Центр Минск,38,-1,Minsk2_Be,6.9,сервисный центр,0_11_01,2015.11.15 00:23:33 ,3,186,False
517f8a5ae4b0407e7f396371,Office,201,2013.04.30 ,,Professional & Other Places,53.8395529408,27.5400990498,ИП «БелВиллесден»,2,-1,Minsk2_Be,-1.0,,0_11_01,2015.11.15 00:23:33 ,0,29,False
537b3f9f498e80d2d70c3644,Gym / Fitness Center,368,2014.05.20 ,,Shop & Service,53.8453905197,27.5611455919,Аполлон,8,-1,Minsk2_Be,7.3,,0_11_01,2015.11.15 00:23:33 ,3,35,False
56177b13498e5b447c18815a,Mall,26,2015.10.09 ,,Shop & Service,53.8507344712,27.5467778164,ТЦ Радзивилловский,0,-1,Minsk2_Be,-1.0,,0_11_01,2015.11.15 00:23:33 ,2,6,False
511ee0bbe4b05d4218e78d8c,Residential Building (Apartment / Condo),612,2013.02.16 ,,Residence,53.8443775695,27.5292051568,пер. Корженевского д.4,0,-1,Minsk2_Be,-1.0,,0_11_01,2015.11.15 00:23:34 ,1,52,False
55ffcdbd498e2c01a7c435ae,College Classroom,34,2015.09.21 ,,College & University,53.8463417369,27.5320932235,Классное Логово.,0,-1,Minsk2_Be,-1.0,,0_11_01,2015.11.15 00:23:34 ,0,5,False
4e0df170b61c3fe477fe2458,Grocery Store,1365,2011.07.01 ,,Shop & Service,53.8464000948,27.5346457958,Рублёвский,29,-1,Minsk2_Be,4.4,,0_11_01,2015.11.15 00:23:34 ,13,372,False
55d7629b498e41b9e9a2e040,BBQ Joint,43,2015.08.21 ,,Food,53.8435165873,27.5448755354,Под рессорой,3,-1,Minsk2_Be,7.1,,0_11_01,2015.11.15 00:23:34 ,1,3,False
55fa56d3498e419dfb0ae609,College Math Building,37,2015.09.17 ,,College & University,53.8463341248,27.5320693652,Учительская,0,-1,Minsk2_Be,-1.0,,0_11_01,2015.11.15 00:23:34 ,0,6,False
4f488a12e4b0e7e90ec4958f,Medical Center,548,2012.02.25 ,,Professional & Other Places,53.8505151635,27.5337022449,13-я городская детская клиническая поликлиника,0,-1,Minsk2_Be,-1.0,,0_11_01,2015.11.15 00:23:35 ,4,179,False
5260268f11d27a0bea52b08b,Gas Station / Garage,122,2013.10.17 ,,Shop & Service,53.8405177248,27.5262218396,АЗС Белнефтехим,2,-1,Minsk2_Be,-1.0,,0_11_01,2015.11.15 00:23:35 ,0,29,False
4fd3133fe4b003bf7a41af87,Platform,457,2012.06.09 ,,Travel & Transport,53.8510318423,27.5561496896,ж/д станция Лошица,44,-1,Minsk2_Be,-1.0,,0_11_01,2015.11.15 00:23:35 ,3,204,False
55f2ffa7498e968fe397981e,Residential Building (Apartment / Condo),95,2015.09.11 ,,Residence,53.845613,27.533607,"Кижеватова,78",0,-1,Minsk2_Be,-1.0,,0_11_01,2015.11.15 00:23:35 ,0,4,False
56201259498e6d6674acf4bb,Convention Center,44,2015.10.15 ,,Professional & Other Places,53.845530733,27.5335235938,Штаб квартира Нави,0,-1,Minsk2_Be,-1.0,,0_11_01,2015.11.15 00:23:36 ,0,3,False
50f01cefe4b0bbd215159040,Car Dealership,240,2013.01.11 ,,Shop & Service,53.8372715593,27.5396184151,Suzuki,42,-1,Minsk2_Be,5.9,,0_11_01,2015.11.15 00:23:36 ,8,70,False
50add713e4b0a2172c65557c,College Science Building,78,2012.11.22 ,,College & University,53.8485108426,27.5111042273,МГПТК легкой промышленности,1,-1,Minsk2_Be,-1.0,,0_11_01,2015.11.15 00:23:36 ,0,15,False
4ee8566ff9abdbe45c35e2e4,Office,227,2011.12.14 ,,Professional & Other Places,53.838734371,27.525472641,Steel Monkeys Company,17,-1,Minsk2_Be,-1.0,,0_11_01,2015.11.15 00:23:36 ,2,16,False
51e42db4498e275a378b97f3,Residential Building (Apartment / Condo),27,2013.07.15 ,,Residence,53.8458478229,27.5284570839,Корженевского 10,0,-1,Minsk2_Be,-1.0,,0_11_01,2015.11.15 00:23:36 ,0,6,False
562761c5498e65213c5e2533,College Academic Building,9,2015.10.21 ,,College & University,53.846591,27.53209,"Кижеватова ,70",0,-1,Minsk2_Be,-1.0,,0_11_01,2015.11.15 00:23:36 ,0,2,False
51272c57e4b02d00042a4a87,Coworking Space,534,2013.02.22 ,,Professional & Other Places,53.8433259673,27.521654317,"ОАО ""Интеграл"" офис УП ""Сиринга""",0,-1,Minsk2_Be,-1.0,,0_11_01,2015.11.15 00:23:36 ,0,13,False
